,index,featureImportance
1049,Dude,-12.660251
4381,commonly,-12.660251
5380,extract,-12.660251
8201,rink,-12.660251
955,Daughter,-12.660251
985,Department,-12.660251
3787,bizarre,-12.660251
2421,Rockefeller,-12.660251
1966,Moreover,-12.755561
9893,wireless,-12.755561
3013,WTF,-12.755561
9057,suspicious,-12.755561
9066,sweaters,-12.755561
8670,snd,-12.755561
1994,Myself,-12.755561
9891,wipers,-12.755561
2968,Verizon,-12.755561
41,11:00,-12.755561
1677,Kimpton,-12.755561
1760,Lines,-12.755561
9972,yield,-12.755561
1817,MO,-12.755561
9165,technical,-12.755561
9100,tablet,-12.755561
9927,worm,-12.755561
1975,Move,-12.755561
1808,MAN,-12.755561
137,2:00,-12.755561
123,22nd,-12.755561
2997,WERE,-12.755561
1870,Mart,-12.755561
9567,unlock,-12.755561
173,3:30,-12.755561
996,Diet,-12.755561
2744,TOO,-12.755561
1231,Followed,-12.755561
1229,Fogo,-12.755561
466,BAD,-12.755561
481,BJs,-12.755561
482,BK,-12.755561
8933,streak,-12.755561
1066,EVEN,-12.755561
2373,Received,-12.755561
2379,Regarding,-12.755561
2387,Rest,-12.755561
1019,Domino,-12.755561
945,Dale,-12.755561
8719,somethings,-12.755561
691,CHEESE,-12.755561
887,Courtyard,-12.755561
9623,usage,-12.755561
9615,upwards,-12.755561
850,Comcast,-12.755561
720,Calling,-12.755561
9532,undoubtedly,-12.755561
825,Cleaning,-12.755561
9579,unreasonable,-12.755561
2576,Singer,-12.755561
8861,starch,-12.755561
2556,Sheraton,-12.755561
1278,Furthermore,-12.755561
9338,tolerate,-12.755561
2286,Popeye,-12.755561
2283,Poor,-12.755561
2222,Pep,-12.755561
9853,whisper,-12.755561
1541,Ikea,-12.755561
1521,IF,-12.755561
230,6.50,-12.755561
233,600,-12.755561
240,6:30pm,-12.755561
1497,Hours,-12.755561
9254,thier,-12.755561
1487,Hoping,-12.755561
9827,well-done,-12.755561
255,79,-12.755561
265,8.50,-12.755561
2860,Tortilla,-12.755561
1456,Hermitage,-12.755561
1451,Hence,-12.755561
272,8:00,-12.755561
1380,Gym,-12.755561
2847,Told,-12.755561
8980,subsequent,-12.755561
8979,subpar,-12.755561
1370,GrubHub,-12.755561
2833,Times,-12.755561
9568,unnecessarily,-12.755561
306,AFTER,-12.755561
9539,unfair,-12.755561
9999,‍,-12.755561
7879,pursue,-12.755561
4263,circus,-12.755561
3266,ads,-12.755561
8565,simultaneously,-12.755561
8566,sin,-12.755561
5159,elaborate,-12.755561
3429,apologies,-12.755561
3861,bouncer,-12.755561
5683,fulfill,-12.755561
4608,creamer,-12.755561
6175,ice-cream,-12.755561
7984,rebuild,-12.755561
6757,makeover,-12.755561
4922,disable,-12.755561
5417,false,-12.755561
7041,mud,-12.755561
7796,proactive,-12.755561
7421,pappardelle,-12.755561
6682,lone,-12.755561
3468,apt,-12.755561
6188,idk,-12.755561
3187,abuse,-12.755561
7784,printer,-12.755561
8492,shellac,-12.755561
8089,renewal,-12.755561
3610,backpack,-12.755561
4356,colour,-12.755561
4660,cube,-12.755561
8087,render,-12.755561
5708,g,-12.755561
8502,shipment,-12.755561
5103,dusty,-12.755561
8123,requirement,-12.755561
3851,borrow,-12.755561
4523,convey,-12.755561
3723,behave,-12.755561
6958,mislead,-12.755561
4358,comb,-12.755561
5050,drastically,-12.755561
8526,shove,-12.755561
5575,fluids,-12.755561
6633,limo,-12.755561
3409,anticipation,-12.755561
5082,drywall,-12.755561
8505,shitty,-12.755561
6062,hitch,-12.755561
3802,bleach,-12.755561
5098,dunno,-12.755561
5982,hazard,-12.755561
8133,reside,-12.755561
6724,lungs,-12.755561
7038,mower,-12.755561
6563,leader,-12.755561
3709,bedside,-12.755561
6829,mattresses,-12.755561
7754,prepping,-12.755561
3294,afterthought,-12.755561
7755,prescribe,-12.755561
6123,hourly,-12.755561
7757,prescriptions,-12.755561
3282,af,-12.755561
7529,perm,-12.755561
5707,fuzzy,-12.755561
5719,gang,-12.755561
6785,manual,-12.755561
6602,lesser,-12.755561
4864,devastate,-12.755561
4452,conducive,-12.755561
6459,kennel,-12.755561
7827,promotions,-12.755561
8279,sack,-12.755561
7132,newspaper,-12.755561
8176,reuse,-12.755561
5841,grasp,-12.755561
7186,noticeably,-12.755561
4837,dept,-12.755561
4825,dentistry,-12.755561
5313,examples,-12.755561
4748,debt,-12.755561
3540,atleast,-12.755561
4965,dispenser,-12.755561
6715,lug,-12.755561
4127,cavities,-12.755561
3105,Women,-12.755561
5275,ethic,-12.755561
3104,Woman,-12.755561
8645,smelly,-12.755561
8286,safer,-12.755561
6308,inquiry,-12.755561
7367,oversight,-12.755561
4701,cutlery,-12.755561
6234,incentive,-12.755561
8616,slick,-12.755561
7527,periods,-12.755561
6210,impersonal,-12.755561
5369,exposure,-12.755561
5352,expedite,-12.755561
8276,rusty,-12.755561
6650,liter,-12.755561
8460,sex,-12.755561
7287,operator,-12.755561
6777,manger,-12.755561
5726,garment,-12.755561
5316,exceedingly,-12.755561
8022,refinish,-12.755561
8462,sh,-12.755561
8613,sleeve,-12.755561
5232,entitle,-12.755561
7663,poison,-12.755561
7642,plexiglass,-12.755561
7124,neutral,-12.755561
7613,plague,-12.755561
8007,rectify,-12.755561
7816,profusely,-12.755561
4372,command,-12.860922
302,ABSOLUTELY,-12.860922
7702,positives,-12.860922
2460,SMALL,-12.860922
4376,commercials,-12.860922
857,Communication,-12.860922
1303,Gel,-12.860922
3666,bartending,-12.860922
3589,awake,-12.860922
3618,baffle,-12.860922
5720,gap,-12.860922
314,AN,-12.860922
3637,ban,-12.860922
4424,compound,-12.860922
81,1:00,-12.860922
5826,grainy,-12.860922
8456,severely,-12.860922
7648,plumbers,-12.860922
3592,awareness,-12.860922
2547,Seven,-12.860922
5814,gouge,-12.860922
7694,portal,-12.860922
9507,unbearable,-12.860922
8387,script,-12.860922
9335,toilets,-12.860922
9898,witch,-12.860922
1215,Firstly,-12.860922
2084,ORDER,-12.860922
2266,Plain,-12.860922
7809,profession,-12.860922
6856,mechanical,-12.860922
5181,emergencies,-12.860922
5193,employer,-12.860922
1197,Feeling,-12.860922
7366,overshadow,-12.860922
2094,Oct,-12.860922
6580,legal,-12.860922
4016,c'mon,-12.860922
146,3-5,-12.860922
4234,chit,-12.860922
1182,Far,-12.860922
9383,trace,-12.860922
1175,Fairview,-12.860922
8297,salespeople,-12.860922
8296,salesmen,-12.860922
4119,cattle,-12.860922
5276,ethical,-12.860922
8282,sadden,-12.860922
2176,PROS,-12.860922
4171,charger,-12.860922
4173,charity,-12.860922
8341,savvy,-12.860922
2303,Priceline,-12.860922
6961,misplace,-12.860922
5371,expression,-12.860922
9339,toll,-12.860922
6806,marsala,-12.860922
8408,sectional,-12.860922
2414,Roadhouse,-12.860922
6826,math,-12.860922
9490,ultrasound,-12.860922
7730,pray,-12.860922
5564,floppy,-12.860922
98,20-25,-12.860922
917,Customers,-12.860922
5515,fingernails,-12.860922
7335,outrageously,-12.860922
2361,Rating,-12.860922
7764,presumably,-12.860922
2560,Shortly,-12.860922
5443,faulty,-12.860922
9046,surgeries,-12.860922
159,30min,-12.860922
129,25.00,-12.860922
8951,stroller,-12.860922
6897,merit,-12.860922
2329,QUALITY,-12.860922
6888,mentally,-12.860922
8349,scam,-12.860922
3933,bruise,-12.860922
7643,plop,-12.860922
7296,optional,-12.860922
8459,sewer,-12.860922
4933,disclose,-12.860922
689,CEO,-12.860922
8003,reconsider,-12.860922
9768,wallpaper,-12.860922
9627,user,-12.860922
6232,inattentive,-12.860922
4867,device,-12.860922
487,BOTH,-12.860922
26,10.00,-12.860922
1467,Hire,-12.860922
9187,temper,-12.860922
2731,THESE,-12.860922
9619,urgency,-12.860922
8692,society,-12.860922
8793,speechless,-12.860922
7194,nugget,-12.860922
2727,THEIR,-12.860922
3392,anger,-12.860922
6264,indifferent,-12.860922
6098,horn,-12.860922
6388,isle,-12.860922
33,10:00,-12.860922
3124,X,-12.860922
196,4:00,-12.860922
7056,mush,-12.860922
9673,vein,-12.860922
39,11.99,-12.860922
1514,Hwy,-12.860922
3218,acid,-12.860922
6183,identical,-12.860922
3233,actively,-12.860922
3249,adequately,-12.860922
8118,reps,-12.860922
8758,souvlaki,-12.860922
3126,X-rays,-12.860922
7983,rebate,-12.860922
8554,silent,-12.860922
7633,plead,-12.860922
9752,waist,-12.860922
9642,vaguely,-12.860922
468,BB,-12.860922
1440,Health,-12.860922
59,14.99,-12.860922
9300,tighten,-12.860922
1391,HE,-12.860922
457,Average,-12.860922
3401,annoyance,-12.860922
9601,upcharge,-12.860922
5941,hammer,-12.860922
1390,HD,-12.860922
9594,unwanted,-12.860922
1387,HAS,-12.860922
343,Acura,-12.860922
8034,regional,-12.860922
8058,relevant,-12.860922
9586,unsatisfied,-12.860922
6298,injure,-12.860922
170,38,-12.860922
9995,ziti,-12.860922
9733,void,-12.860922
7612,placement,-12.860922
9576,unprofessional,-12.860922
9570,unorganized,-12.860922
1908,Men,-12.860922
1669,Kept,-12.860922
2922,Uh,-12.860922
61,14th,-12.860922
7595,pinto,-12.860922
9215,texts,-12.860922
229,6.00,-12.860922
3405,ant,-12.860922
228,6-8,-12.860922
3406,antibiotic,-12.860922
7140,nick,-12.860922
733,Card,-12.860922
1405,HOW,-12.860922
7423,para,-12.860922
9719,virus,-12.860922
1706,LOCATION,-12.978704
1708,LONG,-12.978704
9861,whomever,-12.978704
8086,rename,-12.978704
198,4:30pm,-12.978704
5244,epitome,-12.978704
1571,Ironically,-12.978704
2072,OFF,-12.978704
8047,reject,-12.978704
1532,ITS,-12.978704
9040,surcharge,-12.978704
4714,damper,-12.978704
5180,embarrassment,-12.978704
1704,LINE,-12.978704
4848,desirable,-12.978704
1703,LIKE,-12.978704
2119,Online,-12.978704
1702,LIFE,-12.978704
8252,roux,-12.978704
8251,routinely,-12.978704
4835,depot,-12.978704
7859,puddle,-12.978704
4782,defeat,-12.978704
7998,recognition,-12.978704
4802,delete,-12.978704
4553,costumers,-12.978704
7993,receptionists,-12.978704
7922,radiator,-12.978704
5034,downgrade,-12.978704
6617,lid,-12.978704
8215,roadside,-12.978704
1432,Hate,-12.978704
4949,disguise,-12.978704
1978,Movie,-12.978704
1425,Hardly,-12.978704
227,6-7,-12.978704
1857,Marco,-12.978704
8202,rinse,-12.978704
7317,ought,-12.978704
5035,downhill,-12.978704
4414,completion,-12.978704
8166,retailer,-12.978704
1322,Giving,-12.978704
241,6:45,-12.978704
7354,overhaul,-12.978704
6782,manicurist,-12.978704
4420,comply,-12.978704
259,7:30pm,-12.978704
7945,rant,-12.978704
4960,dismiss,-12.978704
223,5:45,-12.978704
1276,Furniture,-12.978704
4901,diminish,-12.978704
2025,Nearly,-12.978704
4918,director,-12.978704
1741,Legacy,-12.978704
1744,Leo,-12.978704
2064,Nov,-12.978704
1746,Lesson,-12.978704
4623,crib,-12.978704
8109,replacements,-12.978704
1764,Lithia,-12.978704
4269,civil,-12.978704
1786,Lost,-12.978704
4548,cosmetic,-12.978704
4936,disconnect,-12.978704
1807,MAKE,-12.978704
4546,correction,-12.978704
5100,duration,-12.978704
9873,wildly,-12.978704
5085,duct,-12.978704
9256,thigh,-12.978704
1489,Horizon,-12.978704
4316,clutter,-12.978704
4932,disclaimer,-12.978704
1471,Hmm,-12.978704
4453,conduct,-12.978704
8660,smudge,-12.978704
2464,STAFF,-12.978704
7543,persons,-12.978704
3189,ac,-12.978704
2634,Spirit,-12.978704
6436,jug,-12.978704
327,AWAY,-12.978704
599,Bonefish,-12.978704
7237,offense,-12.978704
5910,gutter,-12.978704
6192,ignorant,-12.978704
5870,gristle,-12.978704
2919,USPS,-12.978704
418,Applebees,-12.978704
3180,absent,-12.978704
5847,grave,-12.978704
9943,wrist,-12.978704
7532,permission,-12.978704
3172,abandon,-12.978704
9940,wrappers,-12.978704
6208,impatient,-12.978704
3612,backwards,-12.978704
319,ANYTHING,-12.978704
8432,sensor,-12.978704
3159,Yuck,-12.978704
6973,mock,-12.978704
7693,portable,-12.978704
5678,ft,-12.978704
660,Bummer,-12.978704
6482,kitten,-12.978704
744,Carson,-12.978704
3211,accuracy,-12.978704
2959,Van,-12.978704
3467,appts,-12.978704
3293,aftertaste,-12.978704
3300,agency,-12.978704
3302,agents,-12.978704
7034,mover,-12.978704
9638,vacant,-12.978704
6095,hopeful,-12.978704
3278,advocate,-12.978704
9626,useless,-12.978704
2739,TL,-12.978704
8533,shrink,-12.978704
7226,occurrence,-12.978704
3357,aloof,-12.978704
695,COLD,-12.978704
3274,advertisement,-12.978704
700,COULD,-12.978704
8519,shorten,-12.978704
3387,ancient,-12.978704
3250,adhere,-12.978704
6167,hygiene,-12.978704
5990,headphones,-12.978704
8575,sir,-12.978704
5989,headlight,-12.978704
51,125,-12.978704
7549,petty,-12.978704
8816,sponge,-12.978704
7546,pest,-12.978704
3431,apology,-12.978704
3152,Yikes,-12.978704
8553,silence,-12.978704
7122,net,-12.978704
4091,carrier,-12.978704
8669,snatch,-12.978704
2345,RESTAURANT,-12.978704
6280,infant,-12.978704
6317,inspections,-12.978704
4021,cabinet,-12.978704
5612,forgettable,-12.978704
6253,increasingly,-12.978704
8360,scenario,-12.978704
7280,oops,-12.978704
3947,buckle,-12.978704
4015,c,-12.978704
1020,Dominos,-12.978704
8674,snicker,-12.978704
3973,bundle,-12.978704
9743,vouchers,-12.978704
3106,Wonder,-12.978704
9720,visa,-12.978704
3994,busser,-12.978704
7188,notify,-12.978704
4009,buyers,-12.978704
2249,Phone,-12.978704
2348,RIP,-12.978704
9748,wad,-12.978704
7388,packet,-12.978704
7375,owner/manager,-12.978704
9506,unaware,-12.978704
538,Bed,-12.978704
7482,paycheck,-12.978704
94,2.99,-12.978704
6283,inferior,-12.978704
1094,Einstein,-12.978704
8614,sleeves,-12.978704
3742,beneath,-12.978704
9498,unagi,-12.978704
3782,bitch,-12.978704
7516,percentage,-12.978704
3021,Waiting,-12.978704
2408,Rite,-12.978704
6957,mishap,-12.978704
8921,strain,-12.978704
9486,uh,-12.978704
7734,precede,-12.978704
900,Credit,-12.978704
7752,prepay,-12.978704
5494,fil,-12.978704
6911,mice,-12.978704
439,Aspen,-13.112236
6282,infection,-13.112236
7445,passable,-13.112236
8015,reek,-13.112236
1499,Housekeeping,-13.112236
657,Budget,-13.112236
7472,patronage,-13.112236
469,BBB,-13.112236
9248,thermostat,-13.112236
6185,identity,-13.112236
6243,incomplete,-13.112236
6329,instinct,-13.112236
6187,idiots,-13.112236
6237,incidents,-13.112236
6231,inappropriate,-13.112236
6211,implement,-13.112236
511,Banfield,-13.112236
1537,Id,-13.112236
1124,Essentially,-13.112236
1392,HELL,-13.112236
4929,disbelief,-13.112236
9441,troubleshoot,-13.112236
290,98,-13.112236
287,900,-13.112236
9502,unappetizing,-13.112236
1277,Further,-13.112236
9828,werent,-13.112236
984,Dentist,-13.112236
5143,eff,-13.112236
276,8:45,-13.112236
5164,electrician,-13.112236
5173,eliminate,-13.112236
275,8:30pm,-13.112236
5409,fairness,-13.112236
1213,Firestone,-13.112236
360,Alas,-13.112236
5342,existent,-13.112236
5329,exclude,-13.112236
1206,Final,-13.112236
5194,employment,-13.112236
6611,liar,-13.112236
5314,exams,-13.112236
5310,examination,-13.112236
1071,EVERYWHERE,-13.112236
5277,ethics,-13.112236
253,72,-13.112236
1100,Emergency,-13.112236
7844,protest,-13.112236
7396,painfully,-13.112236
307,AGAIN,-13.112236
1302,Gee,-13.112236
9519,uncooked,-13.112236
222,5:30pm,-13.112236
699,CONS,-13.112236
1449,Help,-13.112236
5994,healthcare,-13.112236
9280,threaten,-13.112236
357,Airlines,-13.112236
5985,he/she,-13.112236
5968,harm,-13.112236
7346,overbooked,-13.112236
7348,overcome,-13.112236
9294,tick,-13.112236
7845,protocol,-13.112236
5959,harass,-13.112236
9598,unwrap,-13.112236
9583,unsafe,-13.112236
9581,unremarkable,-13.112236
765,Change,-13.112236
236,69,-13.112236
5866,grime,-13.112236
5861,greeter,-13.112236
5783,glove,-13.112236
5776,glare,-13.112236
9541,unfinished,-13.112236
9324,toaster,-13.112236
4999,dodge,-13.112236
4798,dehydrate,-13.112236
6285,inflate,-13.112236
3564,auction,-13.112236
8134,residence,-13.112236
2606,Sons,-13.112236
1850,Managers,-13.112236
8838,squirt,-13.112236
2314,Property,-13.112236
4314,cluster,-13.112236
4529,coolant,-13.112236
4308,clown,-13.112236
8825,spout,-13.112236
3953,bueno,-13.112236
68,15th,-13.112236
64,15.00,-13.112236
1821,MOST,-13.112236
3965,bullshit,-13.112236
8232,roommates,-13.112236
2022,Nasty,-13.112236
8792,speech,-13.112236
3372,amateur,-13.112236
89,"2,000",-13.112236
2030,Needs,-13.112236
3976,burden,-13.112236
160,30mins,-13.112236
7283,openly,-13.112236
8328,saturate,-13.112236
3876,bracket,-13.112236
3862,bouncers,-13.112236
3557,attorney,-13.112236
3798,blare,-13.112236
9085,sympathy,-13.112236
4385,communications,-13.112236
1957,Money,-13.112236
2452,SEE,-13.112236
8907,stomp,-13.112236
9087,synthetic,-13.112236
3791,blade,-13.112236
4426,compressor,-13.112236
3633,bald,-13.112236
4429,comps,-13.112236
2402,Ridiculous,-13.112236
8157,restock,-13.112236
2496,Sams,-13.112236
2390,Returned,-13.112236
2521,Sears,-13.112236
3579,avail,-13.112236
3573,authorize,-13.112236
3812,blond,-13.112236
2536,Sept,-13.112236
9108,tactics,-13.112236
2552,Shame,-13.112236
4482,console,-13.112236
2082,OPEN,-13.112236
4544,corporation,-13.112236
1789,Loud,-13.112236
3163,ZERO,-13.112236
3184,absurd,-13.112236
3012,WRONG,-13.112236
2925,Ummm,-13.112236
9862,whop,-13.112236
2945,Urgent,-13.112236
2180,Paid,-13.112236
4769,decrease,-13.112236
4101,carwash,-13.112236
202,"5,000",-13.112236
8704,soil,-13.112236
3003,WHY,-13.112236
3122,Wrong,-13.112236
9001,sue,-13.112236
3002,WHOLE,-13.112236
9184,teller,-13.112236
8696,sodium,-13.112236
23,"10,000",-13.112236
9863,whopper,-13.112236
7065,musty,-13.112236
8098,renters,-13.112236
2762,Talked,-13.112236
7159,non-smoking,-13.112236
3058,Wells,-13.112236
2779,Teddy,-13.112236
3066,Westshore,-13.112236
4624,cricket,-13.112236
8100,reorder,-13.112236
8322,sarcastic,-13.112236
7480,paw,-13.112236
9182,televisions,-13.112236
8673,sneeze,-13.112236
2088,OVER,-13.112236
3254,adjuster,-13.112236
3209,accountability,-13.112236
8985,substitution,-13.112236
8274,rust,-13.266387
2393,Reviews,-13.266387
3792,blades,-13.266387
5274,eternity,-13.266387
3746,berate,-13.266387
9395,transactions,-13.266387
7737,predict,-13.266387
8928,strategy,-13.266387
156,30.00,-13.266387
966,Dec,-13.266387
936,DOG,-13.266387
4785,defend,-13.266387
4012,bye,-13.266387
5332,excruciate,-13.266387
6866,mediocrity,-13.266387
1022,Donald,-13.266387
1063,ENTIRE,-13.266387
7380,oxygen,-13.266387
7826,promotional,-13.266387
8958,strut,-13.266387
8307,salvage,-13.266387
4085,carelessly,-13.266387
7782,principle,-13.266387
5279,etiquette,-13.266387
1004,Disappointed,-13.266387
7271,one-star,-13.266387
3993,buss,-13.266387
2192,Paper,-13.266387
5486,fiasco,-13.266387
5490,fifty,-13.266387
937,DOLLARS,-13.266387
2453,SERIOUSLY,-13.266387
4784,defective,-13.266387
2456,SHE,-13.266387
2457,SHOULD,-13.266387
2690,Styrofoam,-13.266387
3377,amd,-13.266387
3370,aluminum,-13.266387
9621,urine,-13.266387
6051,hindsight,-13.266387
2734,THREE,-13.266387
694,CLOSED,-13.266387
3313,ahold,-13.266387
6074,holler,-13.266387
8544,sideways,-13.266387
6101,horribly,-13.266387
3303,aggravate,-13.266387
6383,ironic,-13.266387
9644,valid,-13.266387
9760,waiver,-13.266387
9759,waive,-13.266387
50,1200,-13.266387
6348,intentions,-13.266387
6196,illness,-13.266387
7534,persist,-13.266387
3171,aback,-13.266387
419,Appliance,-13.266387
492,BUY,-13.266387
6244,inconsiderate,-13.266387
473,BEEN,-13.266387
472,BECAUSE,-13.266387
6263,indicator,-13.266387
3010,WOULD,-13.266387
3024,Wal-Mart,-13.266387
3412,ants,-13.266387
7232,odor,-13.266387
3479,argument,-13.266387
5760,ghetto,-13.266387
309,ALSO,-13.266387
5627,foul,-13.266387
84,1am,-13.266387
2463,SOME,-13.266387
83,1:30pm,-13.266387
5686,fumble,-13.266387
7681,poorer,-13.266387
316,ANOTHER,-13.266387
5699,furnace,-13.266387
3615,bacteria,-13.266387
7674,political,-13.266387
3575,automate,-13.266387
2535,Sent,-13.266387
320,ANYWHERE,-13.266387
9597,unwilling,-13.266387
9942,wrinkle,-13.266387
5812,gossip,-13.266387
6610,liability,-13.266387
80,19th,-13.266387
9946,wtf,-13.266387
76,1800,-13.266387
9564,unlikely,-13.266387
322,AS,-13.266387
5864,grief,-13.266387
8841,stab,-13.266387
3508,ash,-13.266387
8835,squeak,-13.266387
6458,keg,-13.266387
5224,enterprise,-13.266387
3821,blunt,-13.266387
4783,defect,-13.266387
5017,doorbell,-13.266387
4699,cuticle,-13.266387
6643,lipstick,-13.266387
4974,disrespectful,-13.266387
9084,sympathetic,-13.266387
4983,distress,-13.266387
4369,comforter,-13.266387
246,7-10,-13.266387
1292,GSR,-13.266387
4339,coincidence,-13.266387
1371,Grubhub,-13.266387
6618,lids,-13.266387
1284,GMC,-13.266387
1282,GIVE,-13.266387
5049,dramatically,-13.266387
4757,deceptive,-13.266387
4313,clump,-13.266387
5092,dumbfound,-13.266387
5096,dumpster,-13.266387
7948,rapidly,-13.266387
1374,Guest,-13.266387
9048,surly,-13.266387
6746,maid,-13.266387
1490,Horrible,-13.266387
1818,MONEY,-13.266387
8117,representatives,-13.266387
192,450,-13.266387
193,47,-13.266387
4913,dire,-13.266387
195,49,-13.266387
8140,resolution,-13.266387
9279,threat,-13.266387
1385,HALF,-13.266387
9117,taker,-13.266387
4498,contamination,-13.266387
4492,consumers,-13.266387
9239,theory,-13.266387
4467,congeal,-13.266387
4898,dilute,-13.266387
4462,conflict,-13.266387
